mdc	DET	mdc	6	Number=Plural|NumForm=Roman|NumType=Card		
cotidiano	ADV	cotidiano	2	_		
ingratis	ADV	ingratiis,ingratis	10	_		
ostiatim	ADV	ostiatim	3	_		
disposite	ADV	disposite	1	_		
sollerter	ADV	sollerter,sollertissime,sollertius	9	Degree=Abs,Cmp		
disperse	ADV	disperse	1	_		
nimiopere	ADV	nimioopere	1	_		
uigilanter	ADV	uigilanter,uigilantissime,uigilantius	4	Degree=Abs,Cmp		
ridicule	ADJ	ridicule	3	Form=Adverbial		
peropportune	ADV	peropportune	2	_		
cuicuimodi	SCONJ	cuicuimodi	4	PronType=Rel		
septendecim	DET	septemdecim	2	Number=Plural|NumType=Card		
itidem	ADV	itidem	22	_		
perbreui	ADV	perbreui	1	_		
gregatim	ADV	gregatim	2	_		
εδικαιωθησαν	X	εδικαιωθησαν	1	Foreign=Yes		
huccine	ADV	huccine,hucine	2	PronType=Int		
iracunde	ADJ	iracunde,iracundius	8	Degree=Cmp|Form=Adverbial		
intemperanter	ADV	intemperanter,intemperantius	10	Degree=Cmp		
diiuncte	ADV	diiunctius	1	Degree=Cmp		
inimice	ADV	inimice,inimicissime	2	Degree=Abs		
uid	ADV	num	2	PronType=Int		
numq	ADV	quid	2	_		
cursim	ADV	cursim	9	_		
sexagiens	ADV	sexagiens	3	NumType=Mult		
amatorie	ADV	amatorie	1	_		
opinato	ADV	opinato	1	_		
imperite	ADV	imperite,imperitissime,imperitius	5	Degree=Abs,Cmp		
septiens	NUM	septiens	6	Form=Adverbial|NumType=Mult		
insignite	ADV	insignite,insignitius	4	Degree=Cmp		
abiecte	ADV	abiecte,abiectius	2	Degree=Cmp		
uitiose	ADV	uitiose	1	_		
minaciter	ADJ	minaciter,minacius	6	Degree=Cmp|Form=Adverbial		
hostiliter	ADV	hostiliter	9	_		
sceleste	ADJ	sceleste	2	Form=Adverbial		
periculose	ADV	periculose,periculosissime,periculosius	8	Degree=Abs,Cmp		
confuse	ADV	confusius	2	Degree=Cmp		
cras	NOUN	cras	50	Form=Adverbial|Gender=Fem,Masc		
quous	ADV	quo	22	_		
laete	ADV	laete,laetius	5	Degree=Cmp		
dum	CCONJ	neque	2	_		
prodige	ADV	prodige	5	_		
ecquo	ADV	ecquo	2	PronType=Int		
quoli	ADV	quo	1	_		
humane	ADJ	humane,humanissime	6	Degree=Abs|Form=Adverbial		
fraterne	ADJ	fraterne	1	Form=Adverbial		
astute	ADJ	astute	3	Form=Adverbial		
ambigue	ADV	ambigue	11	_		
diffidenter	ADV	diffidenter	1	_		
seditiose	ADJ	seditiose,seditiosius	8	Degree=Cmp|Form=Adverbial		
summatim	NOUN	summatim	5	Form=Adverbial		
strictim	VERB	strictim	5	Form=Adverbial		
aceruatim	ADV	aceruatim	3	_		
dcxl	DET	dcxl	3	Number=Plural|NumForm=Roman|NumType=Card		
xxxx	DET	xxxx	3	Number=Plural|NumForm=Roman|NumType=Card		
hem	INTJ	em,hem	45	_		
cogitate	ADV	cogitate	1	_		
eximie	ADV	eximie	3	_		
cetera	ADV	cetera	2	_		
definite	ADV	definite	2	_		
petulanter	VERB	petulanter,petulantissime,petulantius	9	Degree=Abs,Cmp|Form=Adverbial		
titubanter	ADV	titubanter	1	_		
perattente	ADV	perattente	1	_		
periucunde	ADV	periucunde	1	_		
prisce	ADV	prisce	1	_		
urbane	ADV	urbane,urbanius	3	Degree=Cmp		
inceste	ADV	inceste	2	_		
cuiusmodi	SCONJ	cuiusmodi	1	PronType=Rel		
licenter	ADV	licenter,licentius	14	Degree=Cmp		
inconstanter	ADV	inconstanter	3	_		
tributim	NOUN	tributim	5	Form=Adverbial		
quadragiens	ADV	quadragiens,quadragies	3	NumType=Mult		
ccui	DET	ccui	2	Number=Plural|NumForm=Roman|NumType=Card		
intestato	ADV	intestato	1	_		
nongenti	DET	nongentis	4	Case=Abl|Gender=Fem,Masc,Neut|Number=Plur|NumType=Card	nongentos,nongentae	InflClass
mansuete	ADV	mansuete	2	_		
incorrupte	ADV	incorruptius	1	Degree=Cmp		
dilute	ADV	dilutius	1	Degree=Cmp		
persapienter	ADV	persapienter	1	_		
inuidiose	ADV	inuidiose	3	_		
heus	INTJ	heus	33	_		
false	ADV	false	1	_		
certum	ADV	certum	3	_		
turbide	ADV	turbide	2	_		
festinanter	VERB	festinanter,festinantius	4	Degree=Cmp|Form=Adverbial		
rapide	ADV	rapide,rapidius	3	Degree=Cmp		
mediusfidius	INTJ	medius,mediusfidius	4	_		
pernecesse	ADJ	pernecesse	1	_		
fauste	ADV	fauste	1	_		
uerbose	ADV	uerbose	1	_		
loquaciter	ADV	loquaciter	2	_		
mage	ADV	mage	11	Degree=Cmp		
austere	ADV	austere	1	_		
stoice	ADV	stoice	1	_		
cxxu	DET	cxxu	2	Number=Plural|NumForm=Roman|NumType=Card		
fastidiose	ADJ	fastidiose	6	Form=Adverbial		
repentino	ADV	repentino	1	_		
anne	PART	anne	1	PartType=Int|Polarity=Neg		
inculte	ADV	inculte,incultius	3	Degree=Cmp		
horride	ADV	horride,horridius	2	Degree=Cmp		
infeste	ADV	infestissime,infestius	6	Degree=Abs,Cmp		
extemplo	VERB	extemplo,extempulo	83	Form=Adverbial		
q	DET	q	2	Number=Plural|NumForm=Roman|NumType=Card		
concinne	ADV	concinne	2	_		
credibiliter	ADV	credibiliter	1	_		
suspiciose	ADV	suspiciose	3	_		
festiue	ADJ	festiue	2	Form=Adverbial		
criminose	ADV	criminose,criminosius	5	Degree=Cmp		
ingrate	ADV	ingrate	4	_		
abstinenter	ADV	abstinenter	2	_		
perliberaliter	ADV	perliberaliter	1	_		
perfidiose	ADV	perfidiose	3	_		
quippe	PART	quipp,quippe	307	Gender=Fem		
muliebriter	ADV	muliebriter	10	_		
sexcenti	DET	sescentis	1	Case=Abl|Gender=Fem,Masc,Neut|Number=Plur|NumType=Card	sexcenta,sexcenti,sescenti,sescenta	InflClass
subinde	PRON	subinde	110	Form=Adverbial		
superne	ADV	superne,supernest	34	_		
impigre	ADV	impigre,inpigre	11	_		
improuide	ADV	improuide,inprouide	2	_		
pretiose	ADV	pretiose,pretiosius	2	Degree=Cmp		
obedienter	ADV	oboedienter	5	_		
macte	INTJ	macte	7	_		
proterue	ADV	proterue	4	_		
serio	ADV	serio	17	Gender=Masc		
hospitaliter	ADV	hospitaliter	3	_		
ccclxuiii	DET	ccclxuiii	1	Number=Plural|NumForm=Roman|NumType=Card		
pigre	ADV	pigre,pigrius	7	Degree=Cmp		
propalam	ADV	propalam	12	_		
cl	DET	cl	4	Number=Plural|NumForm=Roman|NumType=Card		
xc	DET	xc	4	Number=Plural|NumForm=Roman|NumType=Card		
lxu	DET	lxu	2	Number=Plural|NumForm=Roman|NumType=Card		
cunctanter	ADV	cunctanter,cunctantius	14	Degree=Cmp		
nedum	ADV	nedum	28	_		
perplexe	ADV	perplexe	3	_		
xxxuiii	DET	xxxuiii	2	Number=Plural|NumForm=Roman|NumType=Card		
incomposite	ADV	inconposite	1	_		
lui	DET	lui	1	Number=Plural|NumForm=Roman|NumType=Card		
contemptim	ADV	contemptim	7	_		
necdum	ADV	necdum	32	Polarity=Neg		
mxxx	DET	mxxx	1	Number=Plural|NumForm=Roman|NumType=Card		
socorditer	ADV	socordius	2	Degree=Cmp		
peruicaciter	ADV	peruicacius	4	Degree=Cmp		
operose	ADV	operose,operosius	6	Degree=Cmp		
emendate	ADV	emendate	1	_		
crebre	ADV	crebrius	7	Degree=Cmp		
prodigialiter	ADV	prodigialiter	1	_		
potenter	ADV	potenter,potentius	2	Degree=Cmp		
impariter	ADV	inpariter	1	_		
praue	ADV	praue,prauissume	9	Degree=Abs		
gelide	ADV	gelide	1	_		
magnum	ADV	magnum	5	_		
eu	INTJ	eu	2	_		
sinistre	ADV	sinistre	4	_		
longum	ADV	longum	3	_		
ocior	ADJ	ocior,ociore,ociorem,ocissima,ocissimo	16	Case=Abl,Acc,Nom|Gender=Fem,Masc,Neut|Number=Sing		
cumque	ADV	cumque	32	_		
retrorsum	ADV	retrorsum,retrorsus	7	_		
generose	ADV	generose,generosius	2	Degree=Cmp		
lucidum	ADV	lucidum	1	_		
turbidum	ADV	turbidum	1	_		
exsultim	ADV	exsultim	1	_		
perfidum	ADV	perfidum	1	_		
tempestiue	ADV	tempestiue,tempestiuius	4	Degree=Cmp		
flebiliter	ADV	flebiliter	1	_		
aestuose	ADV	aestuosius	1	Degree=Abs		
sinistrorsus	PRON	sinistrorsum	1	Form=Adverbial		
sagaciter	ADV	sagacius	2	Degree=Cmp		
nauiter	ADV	gnauiter,nauiter	3	_		
quandantenus	ADV	quadamtenus	1	_		
laeue	ADV	laeue	1	_		
pol	INTJ	pol	94	_		
deterius	ADJ	deterius	7	Degree=Cmp|Form=Adverbial		
nimio	ADV	nimio	15	_		
aeternum	ADV	aeternum	14	_		
insolabiliter	ADV	insolabiliter	1	_		
speciose	ADV	speciose,speciosissime,speciosius	7	Degree=Abs,Cmp		
docte	VERB	docte,doctissime,doctius	12	Degree=Abs,Cmp|Form=Adverbial		
ignaue	ADV	ignaue,ignauius	4	Degree=Cmp		
crasse	ADV	crasse,crassius	3	Degree=Cmp		
illepide	ADV	inlepide	2	_		
amabiliter	ADV	amabiliter,amabilius	3	Degree=Cmp		
inscite	ADV	inscite	1	_		
quantumuis	SCONJ	quantumuis	1	ConjType=Cmpr		
ubiuis	ADV	ubiuis	3	_		
quauis	ADV	quauis	1	_		
ohe	INTJ	ohe	7	_		
forsit	ADV	forsit	1	_		
singultim	ADV	singultim	1	_		
mordicus	ADV	mordicus	4	_		
cite	ADV	citius	2	Degree=Cmp		
sodes	ADV	sodes	1	_		
dextere	ADV	dextere,dexterius	3	Degree=Cmp		
insane	ADV	insane,insanius	3	Degree=Cmp		
simul	ADP	simul	2	AdpType=Prep		
infabre	ADV	infabre	1	_		
dextrorsum	ADV	dextrorsum,dextrouorsum	2	_		
tercentum	DET	tercentum	1	Number=Plural|NumType=Card		
undeoctoginta	DET	undeoctoginta	1	Number=Plural|NumType=Card		
mendose	ADJ	mendose	4	Form=Adverbial		
aucte	ADV	auctius	1	Degree=Cmp		
nec	SCONJ	nec	48	_		
uerniliter	ADV	uerniliter	2	_		
damnose	ADV	damnose	1	_		
ingenue	ADJ	ingenue	5	Form=Adverbial		
dudum	ADV	dudum	37	_		
obiter	NOUN	obiter	11	Form=Adverbial		
miserabile	ADV	miserabile	2	_		
ζωη	X	ζωη	1	Foreign=Yes		
και	X	και	21	Foreign=Yes		
ψυχη	X	ψυχη	1	Foreign=Yes		
grande	ADV	grande	1	_		
αυτος	X	αυτος	3	Foreign=Yes		
γαρ	X	γαρ	9	Foreign=Yes		
εφελκεται	X	εφελκεται	1	Foreign=Yes		
ανδρα	X	ανδρα	1	Foreign=Yes		
κιναιδος	X	κιναιδος	1	Foreign=Yes		
γνωθι	X	γνωθι	1	Foreign=Yes		
σεαυτον	X	σεαυτον	1	Foreign=Yes		
neutro	ADV	neutro	2	_		
manipulatim	ADV	manipulatim	2	_		
quamprimum	ADV	quamprimum	9	_		
trifariam	ADV	trifariam	1	_		
utroque	DET	utroque	8	Form=Adverbial		
quandoquidem	SCONJ	quandoquidem	1	_		
incuriose	ADV	incuriose,incuriosius	3	Degree=Cmp		
iampridem	ADV	iampridem	7	_		
subter	PRON	subter,supter	15	Form=Adverbial		
praeter	ADV	praeter	8	_		
moderatim	ADV	moderatim	1	_		
supera	ADV	supera	3	_		
dis	PART	dis	1	_		
omnimodis	ADV	omnimodis	8	_		
utqui	SCONJ	utqui	4	_		
multimodis	ADV	multimodis	9	_		
uaste	ADV	uaste,uastius	2	Degree=Cmp		
proporro	ADV	proporro	6	_		
con	PART	con	2	_		
admoderate	ADV	admoderate	1	_		
desubito	ADV	desubito	5	_		
per	PART	per	2	_		
procliue	ADV	procliue,procliuius	3	Degree=Cmp		
interutrasque	ADV	interutrasque	6	_		
quamlibet	PRON	quamlibet,quamlubet	23	Form=Adverbial		
horrifice	ADV	horrifice	2	_		
omnigenus	ADV	omnigenus	3	_		
filatim	ADV	filatim	1	_		
propritim	ADV	propritim	1	_		
moderanter	ADV	moderanter	1	_		
in	PART	in	9	_		
minutatim	ADV	minutatim	15	_		
proquam	SCONJ	proquam	3	ConjType=Cmpr|PronType=Rel		
nenum	ADV	noenu	2	Polarity=Neg		
supera	ADP	supera	6	AdpType=Prep		
grauatim	ADV	grauatim	1	_		
tractim	ADV	tractim	5	_		
particulatim	ADV	particulatim	5	_		
seorsum	ADP	seorsum	1	AdpType=Prep		
mixtim	ADV	mixtim	1	_		
praeproperanter	ADV	praeproperanter	1	_		
uniter	ADV	uniter	5	_		
uage	ADV	uage	1	_		
illim	ADV	illim	2	_		
insatiabiliter	ADV	insatiabiliter	3	_		
quamlibet	SCONJ	quamlibet	1	PronType=Rel		
praecipitanter	ADV	praecipitanter	1	_		
solute	ADV	solute,solutius	3	Degree=Cmp		
utraque	ADV	utraque	3	_		
fluenter	ADV	fluenter	1	_		
torte	ADV	torte	1	_		
adumbratim	ADV	adumbratim	1	_		
mirande	ADV	mirande	2	_		
iuxtim	ADV	iuxtim	2	_		
articulatim	ADV	articulatim	2	_		
fine	ADP	fine	1	AdpType=Prep		
contractabiliter	ADV	contractabiliter	1	_		
praemetuenter	ADV	praemetuenter	1	_		
quolibet	ADV	quolibet	5	_		
desidiose	ADV	desidiose	1	_		
genitaliter	ADV	genitaliter	1	_		
uitaliter	ADV	uitaliter	1	_		
innumerabiliter	ADV	innumerabiliter	1	_		
properanter	ADV	properanter,properantius	8	Degree=Cmp		
permulto	ADV	permulto	1	_		
consecue	ADV	consecue	1	_		
balbe	ADV	balbe	1	_		
quoad	PRON	quoad	2	Form=Adverbial|PronType=Int		
duriter	ADV	duriter	1	_		
inferne	ADV	inferne	1	_		
lais	NOUN	laidos	1	Gender=Fem,Masc|Variant=Greek	lais	Number,Case,InflClass
furtiue	ADV	furtiue	2	_		
lasciue	ADV	lasciue	1	_		
aeterno	ADV	aeterno	1	_		
lene	ADV	lene,lenius	7	Degree=Cmp		
tecte	VERB	tectius	2	Degree=Cmp|Form=Adverbial		
dissimulanter	ADV	dissimulanter	3	_		
innocue	ADV	innocue	1	_		
palam	ADP	palam	3	AdpType=Prep		
actutum	ADV	actutum	30	_		
saeue	ADV	saeue,saeuius	2	Degree=Cmp		
minanter	ADV	minanter	1	_		
iuuenaliter	ADV	iuuenaliter	4	_		
citra	ADV	citerius,citra	7	Degree=Cmp		
qualibet	ADV	qualibet	3	_		
adusque	ADP	adusque	3	AdpType=Prep		
nouiens	ADV	nouiens,nouies	11	NumType=Mult		
iamiam	ADV	iamiam	1	_		
eos	NOUN	eos	5	Gender=Fem,Masc|Variant=Greek		
immensum	ADV	immensum	6	_		
culte	ADV	culte,cultius	3	Degree=Cmp		
perenne	ADV	perenne	1	_		
illac	DET	illac	7	Form=Adverbial		
granditer	ADV	grandius	1	Degree=Cmp		
isto	ADV	isto	10	_		
tenus	NOUN	tenus	1	Gender=Neut	tenon	Number,Variant,Case,InflClass
gummi	NOUN	gummi	1	Gender=Fem		
extere	ADV	exterius	1	Degree=Cmp		
quandocumque	ADV	quandocumque	1	_		
simulac	SCONJ	simulac	2	_		
phene	NOUN	phene	1	Variant=Greek		
amplius	ADJ	amplius	3	Degree=Cmp|Form=Adverbial		
pauidum	ADV	pauidum	2	_		
sere	ADJ	serius	5	Degree=Cmp|Form=Adverbial		
ai	INTJ	ai	4	_		
nouies	ADV	nouiens	4	NumType=Mult		
flebile	ADV	flebile	3	_		
genialiter	ADV	genialiter	1	_		
ualenter	ADV	ualentius	1	Degree=Cmp		
iunctim	ADV	iunctim	1	_		
extremum	ADV	extremum	1	_		
fictum	ADV	fictum	1	_		
aue	INTJ	aue	1	_		
chaere	INTJ	chaere	1	_		
euge	INTJ	eugae,euge	14	_		
decoctior	ADJ	decoctius	1	Case=Acc|Gender=Neut|Number=Sing		
theta	NOUN	theta	1	Gender=Fem,Masc,Neut|Variant=Greek		
secrete	ADV	secrete	1	_		
papae	INTJ	papae	4	_		
pacate	ADV	pacatius	1	Degree=Cmp		
perfunctorie	ADV	perfunctorie	1	_		
spisse	ADJ	spissius	2	Degree=Cmp|Form=Adverbial		
tenere	ADJ	tenere,tenerius	3	Degree=Cmp|Form=Adverbial		
babae	INTJ	babae	3	_		
illoc	ADV	illoc	1	_		
sophos	INTJ	sophos	1	_		
retrouersus	PRON	retrouersus	1	Form=Adverbial		
urceatim	ADV	urceatim	1	_		
aliubi	ADV	aliubi	25	_		
tricentiens	ADV	tricenties	1	NumType=Mult		
solide	ADV	solide	1	_		
σιβυλλα	X	σιβυλλα	1	Foreign=Yes		
τι	X	τι	3	Foreign=Yes		
θελεις	X	θελεις	1	Foreign=Yes		
αποθανειν	X	αποθανειν	1	Foreign=Yes		
θελω	X	θελω	1	Foreign=Yes		
hilare	ADV	hilare,hilarius	5	Degree=Cmp		
mu	NOUN	mu	1	Gender=Neut		
ma	NOUN	ma	1	Gender=Fem,Masc,Neut		
istoc	ADV	istoc	1	_		
depraesentiarum	X	depraesentiarum	2	_		
uah	INTJ	uah	11	_		
cocococo	INTJ	cocococo	1	_		
curiose	ADJ	curiose,curiosius	5	Degree=Cmp|Form=Adverbial		
introuersus	ADV	introuersus	1	_		
au	INTJ	au	2	_		
alia	ADV	alia	8	_		
praefiscine	ADV	praefiscini	2	_		
ocius	ADV	ocius	4	Degree=Cmp		
μονοκνημον	X	μονοκνημον	1	Foreign=Yes		
acide	ADV	acidius	1	Degree=Cmp		
aliquatenus	PRON	aliquatenus	7	Form=Adverbial		
candide	ADV	candide	2	_		
blandum	ADV	blandum	1	_		
τελος	X	τελος	1	Foreign=Yes		
peregri	ADV	peregri	2	_		
quapropter	PRON	quapropter	3	Form=Adverbial|PronType=Int		
illi	ADV	illi	21	_		
publicitus	ADV	publicitus,puplicitus	3	_		
assiduo	ADV	adsiduo	1	_		
plusculum	ADV	plusculum	1	_		
apage	INTJ	apage	9	_		
numnam	PART	numnam	3	PartType=Int		
ilicet	VERB	ilicet	9	Form=Adverbial		
praeut	SCONJ	praeut	2	PronType=Rel		
ecastor	INTJ	ecastor	38	_		
efflictim	ADV	ecflictim	3	_		
clanculum	ADV	clanculum	9	_		
prae	ADV	prae	2	_		
eccere	X	eccere	2	_		
tuatim	ADV	tuatim	1	_		
priu	ADV	priu	6	_		
somniculose	ADV	somniculose	2	_		
simitu	ADV	simitu	1	_		
praequam	SCONJ	praequam	2	ConjType=Cmpr|PronType=Rel		
optato	ADV	optato	1	_		
antidhac	ADV	antidhac	5	_		
inclementer	ADV	inclementer	3	_		
ter	SCONJ	qua	1	PronType=Rel		
examussim	ADV	examussim	1	_		
susquedeque	ADV	susquedeque	1	_		
uolupe	ADJ	uolup,uolupe	4	_		
eugepae	INTJ	eugepae	3	_		
clandestino	ADJ	clandestino	1	Form=Adverbial		
ualide	ADJ	ualide,ualidissime,ualidius	9	Degree=Abs,Cmp|Form=Adverbial		
recessim	ADV	recessim	2	_		
contente	ADV	contente	1	_		
benedice	ADV	benedice	1	_		
blanditer	ADV	blanditer	1	_		
quouis	SCONJ	quouis	1	PronType=Rel		
ubiubi	SCONJ	ubiubi	3	PronType=Rel		
eho	INTJ	eho	9	_		
ehem	INTJ	ehem	1	_		
attatae	INTJ	attatae	5	_		
interdius	ADV	interdius	3	_		
tolutim	ADV	tolutim	1	_		
postidea	ADV	postidea	2	_		
tempori	ADV	temperi	5	_		
mecastor	INTJ	mecastor	5	_		
interibi	ADV	interibi	3	_		
fenerato	ADV	faenerato	1	_		
ecqui	ADV	ecqui	1	PronType=Int		
quippini	PRON	quippini	2	Form=Adverbial|Polarity=Neg		
quaquam	ADV	quaquam	1	_		
sempiternum	ADV	sempiternum	1	_		
perendie	ADV	perendie	1	_		
perbene	ADV	perbene	1	_		
neutrubi	ADV	neutrubi	1	Polarity=Neg		
bifariam	ADV	bifariam	1	_		
interuias	ADV	interuias	1	_		
isti	ADV	isti	5	_		
condigne	ADV	condigne	4	_		
pessum	PRON	pessum	4	Form=Adverbial		
aha	INTJ	aha	4	_		
istactenus	ADV	istactenu	1	_		
euax	INTJ	euax	4	_		
pancratice	ADV	pancratice	1	_		
athletice	ADV	athletice	2	_		
opime	ADV	opime	1	_		
protinam	ADV	protinam	3	_		
affatim	NOUN	adfatim,affatim	7	Form=Adverbial		
meditate	ADV	meditate	3	_		
ampliter	ADV	ampliter	2	_		
pauxillulum	ADV	pauxillulum	1	_		
ellum	INTJ	ellum	1	_		
assimiliter	ADV	adsimiliter	1	_		
odiose	ADV	odiose	2	_		
ναι	X	ναι	6	Foreign=Yes		
pertractate	ADV	pertractate	1	_		
numquo	ADV	numquo	1	PronType=Int		
pauxillum	ADV	pauxillum	2	_		
perpauxillum	ADV	perpauxillum	1	_		
utroqueuersum	ADV	utroqueuorsum	1	_		
fidele	ADV	fidele	1	_		
adaeque	ADV	adaeque	4	_		
assulatim	ADV	assulatim	1	_		
μα	X	μα	1	Foreign=Yes		
τον	X	τον	8	Foreign=Yes		
απολλω	X	απολλω	1	Foreign=Yes		
ταν	X	ταν	4	Foreign=Yes		
κοραν	X	κοραν	1	Foreign=Yes		
πραινεστην	X	πραινεστην	1	Foreign=Yes		
σιγνεαν	X	σιγνεαν	1	Foreign=Yes		
φρουσινωνα	X	φρουσινωνα	1	Foreign=Yes		
αλατριον	X	αλατριον	1	Foreign=Yes		
κληρουμενοι	X	κληρουμενοι	1	Foreign=Yes		
st	INTJ	st	4	_		
aliquouorsum	ADV	aliquouorsum	1	_		
altrouorsum	ADV	altrouorsum	1	_		
saepicule	ADV	saepicule	1	_		
patrice	ADV	patrice	1	_		
fui	INTJ	fui	2	_		
πραγματα	X	πραγματα	1	Foreign=Yes		
μοι	X	μοι	1	Foreign=Yes		
παρεχεις	X	παρεχεις	1	Foreign=Yes		
μεγα	X	μεγα	1	Foreign=Yes		
κακον	X	κακον	1	Foreign=Yes		
ω	X	ω	3	Foreign=Yes		
ζευ	X	ζευ	1	Foreign=Yes		
nitide	ADV	nitide	1	_		
tantillum	ADV	tantillum	1	_		
fabre	ADV	fabre	1	_		
perlepide	ADV	perlepide	1	_		
ductim	ADV	ductim	1	_		
em	INTJ	em	10	_		
uiliter	ADV	uilius	1	Degree=Cmp		
celere	ADV	celere	1	_		
datatim	ADV	datatim	1	_		
classia	INTJ	classiam	1	_		
pro	ADV	prod	1	_		
frustillatim	ADV	frustillatim	1	_		
salue	ADJ	salue	3	Form=Adverbial		
pugilice	ADV	pugilice	1	_		
basilice	ADV	basilice	1	_		
bat	CCONJ	bat	1	_		
fortunate	ADV	fortunate	1	_		
pauxillatim	ADV	pauxillatim	1	_		
uiue	ADV	uiue	1	_		
calide	ADV	calide	1	_		
incerte	ADV	incerte	2	_		
istac	ADV	istac	1	_		
quaqua	SCONJ	quaqua	1	PronType=Rel		
obnoxiose	ADV	obnoxiosse	1	_		
quacumque	PRON	quacumque	2	Form=Adverbial		
praepostere	ADV	praepostere	2	_		
xlii	DET	xlii	2	Number=Plural|NumForm=Roman|NumType=Card		
cxlii	DET	cxlii	1	Number=Plural|NumForm=Roman|NumType=Card		
xluiii	DET	xluiii	1	Number=Plural|NumForm=Roman|NumType=Card		
sexcentus	DET	sexcentos	1	Case=Acc|Number=Plur|NumType=Card		
capitulatim	ADV	capitulatim	1	_		
ccxxiii	DET	ccxxiii	1	Number=Plural|NumForm=Roman|NumType=Card		
αψιδας	X	αψιδας	1	Foreign=Yes		
xxuiii	DET	xxuiii	2	Number=Plural|NumForm=Roman|NumType=Card		
xuiiii	DET	xuiiii	1	Number=Plural|NumForm=Roman|NumType=Card		
quindecies	ADV	quindeciens,quindecies	2	NumType=Mult		
duplicato	ADV	duplicato	1	NumType=Mult		
quadruplicato	ADV	quadruplicato	1	NumType=Mult		
lxuiiii	DET	lxuiiii	1	Number=Plural|NumForm=Roman|NumType=Card		
lii	DET	lii	1	Number=Plural|NumForm=Roman|NumType=Card		
undeuiginti	DET	undeuiginti	2	Number=Plural|NumType=Card		
cxxui	DET	cxxui	1	Number=Plural|NumForm=Roman|NumType=Card		
δια	X	δια	2	Foreign=Yes		
πασων	X	πασων	1	Foreign=Yes		
αρμονιαu	X	αρμονιαu	1	Foreign=Yes		
dcxxu	DET	dcxxu	2	Number=Plural|NumForm=Roman|NumType=Card		
quinquies	ADV	quinquiens	1	NumType=Mult		
millies	ADV	miliens	2	NumType=Mult		
ccclx	DET	ccclx	2	Number=Plural|NumForm=Roman|NumType=Card		
cuiii	DET	cuiii	1	Number=Plural|NumForm=Roman|NumType=Card		
ccccuiii	DET	ccccuiii	1	Number=Plural|NumForm=Roman|NumType=Card		
δοκους	X	δοκους	1	Foreign=Yes		
cuii	DET	cuii	1	Number=Plural|NumForm=Roman|NumType=Card		
scrupulose	ADV	scrupulosius	1	Degree=Cmp		
ilico	PRON	ilico	2	Form=Adverbial		
lxxuiii	DET	lxxuiii	1	Number=Plural|NumForm=Roman|NumType=Card		
aegos	NOUN	aegos	1	Gender=Fem,Masc|Variant=Greek		
mccl	DET	mccl	1	Number=Plural|NumForm=Roman|NumType=Card		
ccclxxu	DET	ccclxxu	1	Number=Plural|NumForm=Roman|NumType=Card		
quingeni	DET	quingenis	1	Case=Abl|Gender=Fem,Masc,Neut|Number=Plur|NumType=Card		
iiiidcccxx	DET	iiiidcccxx	1	Number=Plural|NumForm=Roman|NumType=Card		
septies	ADV	septies	2	NumType=Mult		
quinquagies	ADV	quinquagies	1	NumType=Mult		
cxxxu	DET	cxxxu	1	Number=Plural|NumForm=Roman|NumType=Card		
ccxlii	DET	ccxlii	1	Number=Plural|NumForm=Roman|NumType=Card		
mm	DET	mm	5	Number=Plural|NumForm=Roman|NumType=Card		
clxiii	DET	clxiii	1	Number=Plural|NumForm=Roman|NumType=Card		
αναπαυομενον	X	αναπαυομενον	1	Foreign=Yes		
θεοδοσια	X	θεοδοσια	1	Foreign=Yes		
hesperu	NOUN	hesperu	1	Gender=Fem|Variant=Greek		
lxxxulxxuiii	DET	lxxxulxxuiii	3	Number=Plural|NumForm=Roman|NumType=Card		
xcuiiixuiii	DET	xcuiiixuiii	1	Number=Plural|NumForm=Roman|NumType=Card		
dccccxcid	DET	dccccxcid	1	Number=Plural|NumForm=Roman|NumType=Card		
liixu	DET	liixu	1	Number=Plural|NumForm=Roman|NumType=Card		
xxixiii	DET	xxixiii	1	Number=Plural|NumForm=Roman|NumType=Card		
xxixii	DET	xxixii	1	Number=Plural|NumForm=Roman|NumType=Card		
xiil	DET	xiil	3	Number=Plural|NumForm=Roman|NumType=Card		
lilxix	DET	lilxix	1	Number=Plural|NumForm=Roman|NumType=Card		
ccxliiii	DET	ccxliiii	1	Number=Plural|NumForm=Roman|NumType=Card		
ccccxcuiiii	DET	ccccxcuiiii	1	Number=Plural|NumForm=Roman|NumType=Card		
ccxiid	DET	ccxiid	2	Number=Plural|NumForm=Roman|NumType=Card		
lxxxuiid	DET	lxxxuiid	6	Number=Plural|NumForm=Roman|NumType=Card		
lxxxiid	DET	lxxxiid	2	Number=Plural|NumForm=Roman|NumType=Card		
dxuiiii	DET	dxuiiii	1	Number=Plural|NumForm=Roman|NumType=Card		
cccclxuiii	DET	cccclxuiii	1	Number=Plural|NumForm=Roman|NumType=Card		
dcccxxxi	DET	dcccxxxi	1	Number=Plural|NumForm=Roman|NumType=Card		
uiid	DET	uiid	2	Number=Plural|NumForm=Roman|NumType=Card		
lxxxixxlu	DET	lxxxixxlu	1	Number=Plural|NumForm=Roman|NumType=Card		
liiiilxii	DET	liiiilxii	1	Number=Plural|NumForm=Roman|NumType=Card		
dlxxxiiii	DET	dlxxxiiii	1	Number=Plural|NumForm=Roman|NumType=Card		
